source_rank,tld,source_status,evidence_state,evidence_date,report_ref,fixture_ref,fixture_scope,evidence_note,follow_up_state,follow_up_date,follow_up_report_ref,follow_up_fixture_ref,follow_up_note
403,mp,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,— | excluded | Server adapter None; no port-43 parser,"","","","",""
404,tokyo,delegated,rdap_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.tokyo | WHOIS retired; RDAP-only notice | No parser,"","","","",""
405,mo,delegated,absence_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.monic.mo | Verified No match for absence | Existing Monic parser retained,"","","","",""
406,bot,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"whois.nic.bot | Unknown, endpoint timed out | No parser conclusion","","","","",""
407,vision,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
408,sx,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"whois.sx | Unknown, DNS failure | No parser conclusion","","","","",""
409,uno,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.uno | Verified registered + Radix available | Added Radix-family adapter,"","","","",""
410,quest,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.quest | Verified registered + DOMAIN NOT FOUND | Added CentralNic-family adapter,"","","","",""
411,garden,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.garden] | parser_missing | unknown | Blank | Port-43 sample google.garden returned Reserved Domain Name; reserved/negative evidence is not treated as availability and no parser was added.,"","","","",""
412,now,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.now] | parser_missing | unavailable | Blank | Port-43 current probe for google.now produced timeout or empty response; no parser claim is made.,"","","","",""
413,microsoftofficehub,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"none | Excluded, undelegated | Classification only","","","","",""
414,blue,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,"[whois.afilias.net] | parser_present_unverified | unknown | Whois::Parsers::WhoisAfiliasNet | Shared-host sample google.bet returned explicit unsupported notice (SHA-256 f74ad65a2639f4c00f578fa1f30cb7dc42c6bbd58929e08788a09887a0ab1d95); each TLD was not re-queried after rate limiting, so no per-TLD status is claimed.","","","","",""
415,sy,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.tld.sy | endpoint unavailable | Unknown; no parser,"","","","",""
416,undefined,undelegated,classification_only,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,no server | undelegated; excluded | No parser,"","","","",""
417,photos,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.photos | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
418,swiss,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.swiss | registered + authoritative absence | Adapter/fixture,"","","","",""
419,bar,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.bar | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
420,bond,delegated,registered_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.bond] | parser_missing | verified_registered | Whois::Parsers::WhoisNicBond | Port-43 registered sample google.bond; SHA-256 8e0847ae16018a205b16841fe9cd90a7e11a914c51d8e3a8837621079fe45459.,"","","","",""
421,family,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.family] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicFamily | Port-43 explicit TLD is not supported sample google.family; SHA-256 245c39097bf77ea67b65b16ec2b5608bc6b1811220c45acaa3e4a7305c7c6b8d.,"","","","",""
422,foundation,delegated,registered_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.foundation] | parser_missing | verified_registered | Whois::Parsers::WhoisNicFoundation | Port-43 registered sample google.foundation; SHA-256 c8c224b9cdc69c23d858d4ca633c352cf9044c6475f4286fe1992496e7d70055.,"","","","",""
423,bike,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.bike] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicBike | Port-43 explicit TLD is not supported sample google.bike; SHA-256 313d1d08286ccf7d252fa74bf53612f0942f1350b7d1edef67bd7c2987c0eaef.,"","","","",""
424,pizza,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.pizza] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicPizza | Port-43 explicit TLD is not supported sample google.pizza; SHA-256 d7697aa95d478017dc14903f5a9af987258fc1d60a86a90d40d7026378525bfd.,"","","","",""
425,mom,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
426,earth,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists this row as classification-only.,"","","","",""
427,army,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.army | unavailable | Added BaseUnsupportedRegistry adapter; exact TLD-not-supported response raises unavailable,"","","","",""
428,school,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
429,xin,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.xin | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
430,rip,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.rip] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicRip | Port-43 explicit TLD is not supported sample google.rip; SHA-256 6faecca3abacf2b8aede69c517db511592576722768f4b6cca7e91b49a0eee52.,"","","","",""
431,autos,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,"[whois.afilias.net] | parser_present_unverified | unknown | Whois::Parsers::WhoisAfiliasNet | Shared-host sample google.bet returned explicit unsupported notice (SHA-256 f74ad65a2639f4c00f578fa1f30cb7dc42c6bbd58929e08788a09887a0ab1d95); each TLD was not re-queried after rate limiting, so no per-TLD status is claimed.","","","","",""
432,ooo,delegated,registered_only,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.ooo] | parser_missing | verified_registered | Whois::Parsers::WhoisNicOoo | Port-43 registered sample google.ooo; SHA-256 12822117efa14012d7c7e62a24a55b86d833180aa709f5348763111ccfa69a17.,"","","","",""
433,coffee,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.coffee | Verified explicit unsupported-TLD denial | Added unavailable adapter,"","","","",""
434,security,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,whois.nic.security | Whois::Parsers::WhoisNicSecurity | CentralNic ICANN record; DOMAIN NOT FOUND absence marker,"","","","",""
435,golf,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
436,download,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"whois.nic.download | Unknown, query limit exceeded | No parser conclusion","","","","",""
437,tips,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.tips] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicTips | Port-43 explicit TLD is not supported sample google.tips; SHA-256 7ecba42b44ee96189f4baf267169f3e664f020fa56e97a6ea366c176822d1eea.,"","","","",""
438,careers,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-2-2026-09-19.md,spec/fixtures/responses/top1000_package_2,report_collection,[whois.nic.careers] | parser_missing | verified_unavailable | Whois::Parsers::WhoisNicCareers | Port-43 explicit TLD is not supported sample google.careers; SHA-256 cc1f3fe89786129a23e4a43a18eb98fdebb148defd9f6279d011bccb489ae8e8.,"","","","",""
439,capital,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.capital | unavailable | Added BaseUnsupportedRegistry adapter; exact TLD-not-supported response raises unavailable,"","","","",""
440,scot,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.scot | registered + authoritative absence | Adapter/fixture,"","","","",""
441,berlin,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.berlin | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
442,porn,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
443,guide,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
444,farm,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-5-2026-09-19.md,spec/fixtures/responses/top1000_package5,report_collection,whois.nic.farm | explicit registry denial | No fake support,"","","","",""
445,sap,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.sap | verified | Added BaseTop1000Icann adapter with exact current markers,"","","","",""
446,boo,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,"whois.nic.google | unknown | Port-43 response unresolved (DNS failure, timeout, or connection reset); no parser conclusion","","","","",""
447,church,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-1-2026-09-19.md,spec/fixtures/responses/top1000_package1,report_collection,Source report lists only an unavailable endpoint result.,"","","","",""
448,baby,delegated,paired,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,whois.nic.baby | Verified registered + DOMAIN NOT FOUND | Added CentralNic-family adapter,"","","","",""
449,place,delegated,explicit_unsupported,2026-09-19,docs/audits/whois-parser-top1000-package-3-2026-09-19.md,spec/fixtures/responses/top1000_package3,report_collection,whois.nic.place | unavailable | Added BaseUnsupportedRegistry adapter; exact TLD-not-supported response raises unavailable,"","","","",""
450,nyc,delegated,unknown,2026-09-19,docs/audits/whois-parser-top1000-package-4-2026-09-19.md,spec/fixtures/responses/topdomains_package_4,report_collection,"whois.nic.nyc | Unknown, query limit exceeded/reset | No parser conclusion","","","","",""
